loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,repaid,total_return,loan_term_year,annual_return
8000,8000,36 months,7.4,248.48,A,A2,RENT,73000.0,Not Verified,Fully Paid,car,CA,0.44,1.0,Oct-1995,0.0,4.0,0.0,666,1,0.11622783948042503,3,0.037331620842046664
9500,9500,36 months,8.94,301.83,A,A5,RENT,28000.0,Not Verified,Fully Paid,debt_consolidation,NY,15.81,0.0,Sep-2003,2.0,6.0,0.0,293,1,0.06524623693999998,3,0.02129217143373996
24000,24000,36 months,11.83,795.22,B,B3,MORTGAGE,75000.0,Not Verified,Fully Paid,house,CA,3.33,0.0,Nov-1997,1.0,6.0,0.0,6469,1,0.038061003914379166,3,0.012529360783087196
8800,8800,36 months,14.96,304.88,D,D2,RENT,46744.0,Not Verified,Fully Paid,debt_consolidation,CA,16.35,0.0,Apr-2002,0.0,10.0,0.0,14099,1,0.24729993339545442,3,0.07644117026669006
6000,6000,36 months,7.4,186.36,A,A2,MORTGAGE,80000.0,Not Verified,Fully Paid,other,CA,2.9,0.0,Aug-1994,1.0,7.0,0.0,9649,1,0.10122394845611682,3,0.03266283949723259
20000,20000,36 months,17.39,716.95,E,E4,OWN,127000.0,Verified,Fully Paid,debt_consolidation,NY,11.39,2.0,Jan-1997,0.0,12.0,0.0,28882,1,0.10701436127160457,3,0.034469645517727576
16000,16000,36 months,12.18,532.8,B,B4,RENT,66500.0,Not Verified,Fully Paid,debt_consolidation,TX,19.71,0.0,Jul-1975,3.0,11.0,0.0,28735,1,0.19594076223501244,3,0.061458997847299246
8000,8000,36 months,11.14,262.43,B,B1,RENT,60000.0,Not Verified,Fully Paid,debt_consolidation,IL,8.12,0.0,Nov-2000,2.0,7.0,0.0,8127,1,0.16161467648760008,3,0.05120486828709825
9000,9000,36 months,12.53,301.2,B,B5,RENT,62201.0,Not Verified,Fully Paid,debt_consolidation,TX,14.1,0.0,Oct-2001,3.0,7.0,0.0,3006,1,0.20443805505989965,3,0.06396699560900676
20000,20000,36 months,13.22,676.02,C,C2,RENT,50000.0,Verified,Fully Paid,debt_consolidation,CA,10.44,0.0,Nov-1994,3.0,6.0,0.0,22576,1,0.14457243817949506,3,0.0460387215110829
4800,4800,36 months,7.05,148.32,A,A1,OWN,43800.0,Not Verified,Charged Off,car,CA,7.37,0.0,Aug-1999,4.0,2.0,0.0,0,0,-0.31032083333333205,3,-0.11648138849476142
13750,13750,36 months,16.7,488.15,E,E2,RENT,80000.0,Not Verified,Fully Paid,debt_consolidation,NY,18.81,0.0,Mar-2003,0.0,8.0,1.0,13964,1,0.2569572492923127,3,0.07921217387130297
1000,1000,36 months,7.4,31.06,A,A2,MORTGAGE,107000.0,Not Verified,Fully Paid,home_improvement,TX,0.96,0.0,Aug-1998,1.0,20.0,0.0,4938,1,0.006220000000000114,3,0.0020690494153405847
6250,6250,36 months,12.87,210.21,C,C1,MORTGAGE,65136.0,Not Verified,Fully Paid,home_improvement,NJ,13.61,0.0,Feb-1996,1.0,8.0,0.0,8471,1,0.21383580774267208,3,0.06672706699047093
24000,24000,36 months,17.74,864.51,E,E5,MORTGAGE,65000.0,Verified,Fully Paid,small_business,FL,6.18,0.0,Apr-1977,2.0,8.0,1.0,46100,1,0.29681288129054995,3,0.09050025610293377
1500,1500,36 months,12.87,50.45,C,C1,RENT,18000.0,Not Verified,Fully Paid,debt_consolidation,CA,19.8,0.0,Aug-2003,0.0,6.0,0.0,6454,1,0.21091558071826655,3,0.06587094169267926
7500,7500,36 months,7.05,231.75,A,A1,RENT,12720.0,Not Verified,Charged Off,car,FL,0.0,0.0,Sep-2006,3.0,7.0,0.0,0,0,-0.6865613333333334,3,-0.32071682612310326
8700,8700,36 months,7.05,268.83,A,A1,MORTGAGE,54000.0,Not Verified,Fully Paid,car,TX,2.67,0.0,Nov-1996,0.0,8.0,0.0,3519,1,0.09636775783156337,3,0.03114265305012509
9250,9250,36 months,12.53,309.57,B,B5,MORTGAGE,71500.0,Not Verified,Fully Paid,debt_consolidation,NJ,13.83,0.0,Mar-2003,1.0,8.0,0.0,18463,1,0.20683710113210596,3,0.06467294390787215
12000,12000,36 months,11.14,393.65,B,B1,MORTGAGE,80000.0,Not Verified,Fully Paid,debt_consolidation,IL,2.85,0.0,Jun-2000,3.0,5.0,0.0,31183,1,0.1094290674892584,3,0.03522125463136816
9000,9000,36 months,7.05,278.1,A,A1,RENT,130000.0,Not Verified,Fully Paid,car,CA,4.98,0.0,Feb-1989,0.0,9.0,0.0,4433,1,0.08537875936152184,3,0.027685998059098216
25000,25000,36 months,11.83,828.35,B,B3,MORTGAGE,130000.0,Not Verified,Fully Paid,home_improvement,CA,5.18,0.0,Nov-1997,1.0,9.0,0.0,6469,1,0.03805929613748371,3,0.012528805525033881
7500,7500,36 months,7.05,231.75,A,A1,OWN,48000.0,Not Verified,Fully Paid,car,TX,0.85,0.0,Oct-1995,0.0,8.0,1.0,797,1,0.11255184732905321,3,0.03619164553902232
24100,24100,36 months,11.83,798.53,B,B3,OWN,140000.0,Not Verified,Fully Paid,major_purchase,CA,14.33,0.0,Dec-1977,0.0,10.0,0.0,346,1,0.1928642836882326,3,0.06054803857317803
11500,11500,36 months,13.22,388.71,C,C2,RENT,55600.0,Not Verified,Fully Paid,debt_consolidation,TX,20.7,0.0,Sep-2003,3.0,12.0,0.0,15543,1,0.044601979123217506,3,0.014651608329339538
4400,4400,36 months,12.53,147.26,B,B5,OWN,21600.0,Not Verified,Fully Paid,other,NY,6.17,2.0,May-1993,2.0,6.0,0.0,902,1,0.19764658357943188,3,0.06196342618238759
21600,21600,36 months,11.48,712.12,B,B2,OWN,138000.0,Not Verified,Fully Paid,debt_consolidation,FL,22.09,0.0,Jun-1998,1.0,6.0,0.0,682,1,0.009575462962962966,3,0.0031816871185204043
15250,15250,36 months,12.53,510.37,B,B5,MORTGAGE,33600.0,Not Verified,Fully Paid,debt_consolidation,NY,19.21,1.0,Aug-1999,1.0,16.0,0.0,7645,1,0.18964939130079994,3,0.05959441920936959
2800,2800,36 months,12.87,94.18,C,C1,MORTGAGE,100843.0,Not Verified,Fully Paid,small_business,CA,0.88,0.0,Jan-1991,0.0,6.0,0.0,2817,1,0.051185355116643017,3,0.016778686192514547
24000,24000,36 months,11.83,795.22,B,B3,OWN,160000.0,Not Verified,Fully Paid,debt_consolidation,NY,12.63,0.0,Dec-1977,0.0,10.0,0.0,346,1,0.009874583333333353,3,0.0032807526690854516
22600,22600,36 months,14.96,782.98,D,D2,OWN,130000.0,Not Verified,Fully Paid,car,NY,7.88,1.0,Sep-1995,0.0,4.0,0.0,255,1,0.24722878112034508,3,0.07642070133411405
7000,7000,36 months,12.87,235.44,C,C1,RENT,90000.0,Verified,Fully Paid,debt_consolidation,NY,24.76,0.0,Dec-1986,1.0,10.0,0.0,26241,1,0.2108901670360428,3,0.06586348510491624
20800,20800,36 months,11.48,685.75,B,B2,OWN,140000.0,Not Verified,Fully Paid,home_improvement,CA,21.77,0.0,Jun-1998,1.0,6.0,0.0,682,1,0.00957499999999989,3,0.003181533774844425
16000,16000,36 months,7.05,494.4,A,A1,OWN,109000.0,Not Verified,Fully Paid,car,TX,5.8,0.0,Feb-1990,2.0,7.0,0.0,24166,1,0.10864375237046864,3,0.034976934730052145
21000,21000,36 months,11.83,695.82,B,B3,OWN,150000.0,Not Verified,Fully Paid,credit_card,CA,22.94,0.0,Jul-1999,1.0,7.0,0.0,298,1,0.009901428571428506,3,0.003289642575639462
10000,10000,36 months,11.14,328.04,B,B1,MORTGAGE,67222.0,Not Verified,Fully Paid,other,NY,9.64,0.0,Nov-1997,5.0,9.0,0.0,61034,1,0.15059369459139993,3,0.04786981421902414
24500,24500,36 months,11.83,811.79,B,B3,OWN,150000.0,Not Verified,Fully Paid,house,NY,13.42,0.0,Dec-1977,0.0,10.0,0.0,346,1,0.009872653061224534,3,0.0032801134457864922
23600,23600,36 months,14.96,817.63,D,D2,OWN,120000.0,Not Verified,Fully Paid,car,NY,8.51,1.0,Sep-1995,0.0,4.0,0.0,255,1,0.01248516949152556,3,0.004144522367939274
22800,22800,36 months,11.83,755.46,B,B3,OWN,130000.0,Not Verified,Fully Paid,home_improvement,CA,23.43,0.0,Jun-1998,1.0,6.0,0.0,682,1,0.009875438596491204,3,0.0032810358952855
2500,2500,36 months,13.57,84.93,C,C3,RENT,40000.0,Not Verified,Charged Off,debt_consolidation,NJ,7.89,0.0,Oct-1986,2.0,7.0,0.0,1243,0,0.008915999999999924,3,0.0029632107093517934
21500,21500,36 months,11.83,712.38,B,B3,OWN,140000.0,Not Verified,Fully Paid,debt_consolidation,CA,24.2,0.0,Jul-1999,1.0,7.0,0.0,298,1,0.009885116279069628,3,0.003284240714420017
10000,10000,36 months,11.14,328.04,B,B1,RENT,57000.0,Not Verified,Fully Paid,debt_consolidation,TX,16.21,0.0,Dec-1996,0.0,13.0,0.0,29682,1,0.17656934296526994,3,0.05569672925461977
21000,21000,36 months,11.48,692.34,B,B2,OWN,130000.0,Not Verified,Fully Paid,wedding,CA,23.43,0.0,Jun-1998,1.0,6.0,0.0,682,1,0.009574285714285757,3,0.00318129718736726
16000,16000,36 months,7.05,494.4,A,A1,MORTGAGE,241875.0,Not Verified,Fully Paid,car,FL,6.4,0.0,Feb-1995,0.0,10.0,0.0,74927,1,0.08562983755688114,3,0.027765236036212393
24000,24000,36 months,12.18,799.2,B,B4,OWN,140000.0,Not Verified,Fully Paid,car,CA,24.2,0.0,Jul-1999,1.0,7.0,0.0,298,1,0.010158749999999994,3,0.003374847591020247
4000,4000,36 months,12.87,134.54,C,C1,RENT,18000.0,Not Verified,Charged Off,other,NY,7.0,0.0,Nov-2006,1.0,4.0,0.0,48,0,-0.039277499999985976,3,-0.013267754794998976
1000,1000,36 months,8.94,31.78,A,A5,OWN,95000.0,Not Verified,Fully Paid,credit_card,CA,0.25,0.0,Mar-2004,0.0,4.0,0.0,165,1,0.014733483883998089,3,0.004887237295584379
12000,12000,36 months,8.94,381.26,A,A5,MORTGAGE,294000.0,Not Verified,Fully Paid,other,CA,0.5,0.0,Aug-1993,0.0,11.0,0.0,5306,1,0.028734314066650057,3,0.009487801617180658
12800,12800,36 months,8.94,406.68,A,A5,MORTGAGE,112123.0,Verified,Fully Paid,educational,FL,15.43,0.0,Oct-2001,1.0,14.0,0.0,0,1,0.048316344100281405,3,0.015852808498253435
15000,15000,36 months,11.14,492.06,B,B1,MORTGAGE,100000.0,Not Verified,Fully Paid,other,NY,17.01,0.0,Jan-1994,2.0,7.0,0.0,8828,1,0.04426192688570674,3,0.01454149557717832
23000,23000,36 months,11.83,762.08,B,B3,OWN,190000.0,Not Verified,Fully Paid,credit_card,CA,6.91,0.0,Jun-1998,1.0,6.0,0.0,682,1,0.009878695652173919,3,0.003282114489919108
14000,14000,36 months,12.87,470.87,C,C1,RENT,33600.0,Not Verified,Fully Paid,other,NY,22.29,0.0,Jun-1996,4.0,3.0,0.0,12039,1,0.21085263932004294,3,0.06585247396713823
22000,22000,36 months,11.83,728.95,B,B3,OWN,210000.0,Verified,Fully Paid,debt_consolidation,CA,13.51,0.0,Jul-1999,1.0,7.0,0.0,298,1,0.009872727272727255,3,0.003280138021466872
5000,5000,36 months,7.4,155.3,A,A2,OWN,52000.0,Not Verified,Fully Paid,other,NJ,16.43,0.0,Aug-1985,1.0,10.0,0.0,89277,1,0.11616888807100212,3,0.03731335896769328
10000,10000,36 months,13.57,339.69,C,C3,RENT,71500.0,Not Verified,Fully Paid,debt_consolidation,CA,4.72,0.0,Oct-1997,0.0,9.0,0.0,8989,1,0.22295721967760018,3,0.06939238792156543
10000,10000,36 months,8.59,316.11,A,A4,MORTGAGE,150000.0,Not Verified,Charged Off,debt_consolidation,FL,15.75,0.0,Oct-1996,1.0,10.0,0.0,42160,0,-0.186863,3,-0.06662841710043266
24000,24000,36 months,11.83,795.22,B,B3,MORTGAGE,64500.0,Not Verified,Fully Paid,debt_consolidation,IL,19.11,0.0,Jul-1998,2.0,17.0,0.0,3567,1,0.10961289970455423,3,0.03527843013776866
10400,10400,36 months,19.47,383.73,F,F5,MORTGAGE,67846.0,Not Verified,Fully Paid,small_business,TX,11.74,0.0,Nov-2005,2.0,8.0,0.0,6273,1,0.18337528664037483,3,0.05772839949723885
21000,21000,36 months,11.48,692.34,B,B2,OWN,180000.0,Verified,Fully Paid,home_improvement,CA,1.98,0.0,Jun-1998,1.0,6.0,0.0,682,1,0.009575238095238081,3,0.0031816126373123144
15000,15000,36 months,11.48,494.53,B,B2,RENT,41000.0,Not Verified,Fully Paid,debt_consolidation,FL,24.97,0.0,Aug-1998,3.0,9.0,0.0,14630,1,0.16331499758099333,3,0.05171752090660986
23000,23000,36 months,12.18,765.9,B,B4,OWN,200000.0,Verified,Fully Paid,credit_card,CA,9.13,0.0,Jul-1999,1.0,7.0,0.0,298,1,0.010165217391304271,3,0.0033769889059094282
3000,3000,36 months,14.61,103.43,D,D1,RENT,45000.0,Not Verified,Fully Paid,debt_consolidation,FL,23.2,0.0,Feb-2000,1.0,8.0,0.0,1498,1,0.24116264604403348,3,0.07467273861374735
24000,24000,36 months,13.92,819.29,C,C4,RENT,78000.0,Not Verified,Fully Paid,major_purchase,CA,4.48,0.0,Jul-1987,1.0,8.0,0.0,656,1,0.2208653749974756,3,0.0687823149484399
5000,5000,36 months,14.26,171.53,C,C5,RENT,280000.0,Not Verified,Fully Paid,credit_card,NY,14.27,0.0,Dec-1997,1.0,9.0,0.0,85303,1,0.21360515873737995,3,0.06665949741176713
2500,2500,36 months,20.86,94.02,G,G4,MORTGAGE,45600.0,Not Verified,Charged Off,house,TX,0.53,0.0,Jun-2004,3.0,3.0,0.0,2106,0,0.08528000000000002,3,0.02765482716119183
24250,24250,36 months,11.83,803.5,B,B3,RENT,144000.0,Not Verified,Fully Paid,major_purchase,CA,4.79,0.0,Aug-2002,1.0,10.0,0.0,2097,1,0.17214993315290306,3,0.05437327410538795
23000,23000,36 months,11.83,762.08,B,B3,OWN,160000.0,Verified,Fully Paid,home_improvement,CA,2.2,0.0,Jun-1998,1.0,6.0,0.0,682,1,0.009879130434782724,3,0.0032822584707603575
6000,6000,36 months,11.14,196.83,B,B1,RENT,43000.0,Not Verified,Fully Paid,debt_consolidation,NY,6.28,0.0,Sep-2002,1.0,8.0,0.0,1571,1,0.18105782419513328,3,0.05703748097347017
25000,25000,36 months,16.0,878.94,D,D5,MORTGAGE,110000.0,Not Verified,Fully Paid,home_improvement,NY,5.12,0.0,Jan-1996,3.0,18.0,0.0,13486,1,0.21341678872758818,3,0.06660430728806888
21000,21000,36 months,8.94,667.21,A,A5,OWN,150000.0,Verified,Fully Paid,home_improvement,CA,10.42,0.0,Jul-1999,1.0,7.0,0.0,298,1,0.007493809523809514,3,0.0024917226693046413
20000,20000,36 months,11.14,656.07,B,B1,RENT,60000.0,Not Verified,Fully Paid,debt_consolidation,CA,8.56,0.0,Aug-1985,2.0,9.0,0.0,18609,1,0.16379297226271983,3,0.05186154194884374
21600,21600,36 months,21.21,816.14,G,G5,RENT,62000.0,Verified,Fully Paid,debt_consolidation,NY,15.45,0.0,Jun-2001,1.0,3.0,0.0,10190,1,0.3621084824554579,3,0.10850391807877258
10000,10000,36 months,8.94,317.72,A,A5,OWN,72000.0,Not Verified,Fully Paid,wedding,TX,9.38,0.0,Sep-1993,0.0,4.0,0.0,3187,1,0.04831892718197994,3,0.015853642861105133
6000,6000,36 months,7.4,186.36,A,A2,MORTGAGE,107203.0,Not Verified,Fully Paid,credit_card,CA,9.51,0.0,Jul-1982,0.0,16.0,0.0,5628,1,0.11416471264093353,3,0.03669212576928915
9600,9600,36 months,14.61,330.97,D,D1,MORTGAGE,79500.0,Not Verified,Fully Paid,other,NJ,13.93,0.0,Dec-1999,0.0,12.0,0.0,9194,1,0.2265802724678021,3,0.0704473840186508
6500,6500,36 months,8.59,205.47,A,A4,MORTGAGE,47412.0,Not Verified,Fully Paid,medical,CA,4.83,0.0,Jun-1999,0.0,4.0,0.0,1369,1,0.007189230769230726,3,0.0023906903017076875
7500,7500,36 months,8.94,238.29,A,A5,RENT,34200.0,Not Verified,Fully Paid,other,CA,8.88,0.0,Jan-1997,0.0,4.0,0.0,2470,1,0.14383838301246676,3,0.04581505302981426
5000,5000,36 months,12.18,166.5,B,B4,RENT,46809.0,Not Verified,Fully Paid,debt_consolidation,FL,6.38,0.0,Jan-2006,0.0,2.0,0.0,233,1,0.1988513359154982,3,0.062319394901295455
4000,4000,36 months,12.53,133.87,B,B5,MORTGAGE,54566.0,Not Verified,Fully Paid,other,IL,14.12,0.0,Feb-2003,0.0,11.0,0.0,1809,1,0.09326905875332492,3,0.03017028596685134
24000,24000,36 months,11.83,795.22,B,B3,OWN,189996.0,Verified,Fully Paid,debt_consolidation,CA,1.88,0.0,Jun-1998,1.0,6.0,0.0,682,1,0.009887083333333324,3,0.0032848921130230746
24000,24000,36 months,12.18,799.2,B,B4,OWN,200000.0,Verified,Fully Paid,debt_consolidation,CA,9.13,0.0,Jul-1999,1.0,7.0,0.0,298,1,0.010169583333333287,3,0.003378434438244149
25000,25000,36 months,11.48,824.22,B,B2,MORTGAGE,100000.0,Verified,Fully Paid,home_improvement,CA,7.22,0.0,Oct-1991,2.0,8.0,0.0,1146,1,0.036930687850764254,3,0.012161722193618774
12000,12000,36 months,12.18,399.6,B,B4,RENT,110000.0,Not Verified,Fully Paid,other,NY,3.64,2.0,Aug-1996,0.0,5.0,0.0,442,1,0.18961929423453316,3,0.05958548353677484
13000,13000,36 months,13.57,441.6,C,C3,RENT,36000.0,Not Verified,Charged Off,debt_consolidation,CA,22.53,0.0,Dec-1998,0.0,5.0,0.0,17524,0,-0.21868615384615386,3,-0.07896703682419859
24250,24250,36 months,11.83,803.5,B,B3,OWN,102000.0,Verified,Fully Paid,debt_consolidation,NY,3.0,0.0,Sep-1992,0.0,8.0,0.0,5444,1,0.17555227228254866,3,0.05539244693991452
7000,7000,36 months,16.35,247.31,E,E1,RENT,36000.0,Not Verified,Fully Paid,other,CA,3.73,0.0,Nov-2004,0.0,2.0,0.0,3722,1,0.2308749429868715,3,0.07169526097315404
3500,3500,36 months,8.59,110.64,A,A4,OWN,40800.0,Not Verified,Charged Off,home_improvement,NY,8.56,0.0,Jan-1970,0.0,4.0,0.0,194,0,0.047842857142857076,3,0.015699844019496423
12000,12000,36 months,14.26,411.67,C,C5,RENT,32400.0,Not Verified,Fully Paid,other,CA,5.33,0.0,Jun-2006,3.0,6.0,0.0,5917,1,0.2351144621503416,3,0.07292426916757333
1000,1000,36 months,12.53,33.47,B,B5,RENT,19200.0,Not Verified,Fully Paid,other,IL,1.25,0.0,Oct-2001,1.0,4.0,0.0,379,1,0.20134323514899988,3,0.06305492142694535
10000,10000,36 months,11.48,329.69,B,B2,RENT,57000.0,Not Verified,Fully Paid,debt_consolidation,TX,19.12,0.0,Dec-1995,0.0,11.0,1.0,7352,1,0.14138272673778984,3,0.045066112050253126
1500,1500,36 months,11.48,49.46,B,B2,RENT,18000.0,Not Verified,Charged Off,other,CA,7.07,0.0,Nov-2003,1.0,3.0,0.0,2217,0,-0.8171733333333333,3,-0.43243816992855044
10000,10000,36 months,8.59,316.11,A,A4,MORTGAGE,110000.0,Not Verified,Fully Paid,other,CA,2.02,0.0,Jul-1991,0.0,6.0,0.0,4,1,0.040311156038350004,3,0.013260435625223277
14000,14000,36 months,19.82,519.03,G,G1,RENT,40000.0,Not Verified,Fully Paid,small_business,FL,7.38,0.0,Aug-2005,0.0,4.0,0.0,10812,1,0.33471480765494266,3,0.10102241239854415
11000,11000,36 months,8.59,347.72,A,A4,RENT,35000.0,Not Verified,Fully Paid,debt_consolidation,FL,11.07,0.0,Oct-1999,1.0,11.0,0.0,9298,1,0.11191642210094543,3,0.03599433707050559
15000,15000,36 months,15.65,524.8,D,D4,RENT,65000.0,Not Verified,Fully Paid,debt_consolidation,IL,8.97,0.0,Jun-2003,0.0,6.0,0.0,14800,1,0.397160668333993,3,0.11793216144847363
14500,14500,36 months,11.48,478.05,B,B2,OWN,79000.0,Not Verified,Fully Paid,debt_consolidation,IL,6.88,0.0,Mar-1989,5.0,18.0,0.0,18003,1,0.18223252667088974,3,0.057387814680953886
19500,19500,36 months,11.83,646.12,B,B3,MORTGAGE,68900.0,Not Verified,Fully Paid,credit_card,TX,16.44,0.0,Dec-1991,2.0,14.0,0.0,27414,1,0.1786341559392821,3,0.056313931123865846
8000,8000,36 months,12.53,267.74,B,B5,RENT,38000.0,Not Verified,Fully Paid,debt_consolidation,NY,8.43,0.0,Sep-2003,0.0,7.0,0.0,8217,1,0.2048219457795375,3,0.06408002305412541
15000,15000,36 months,13.92,512.06,C,C4,RENT,165000.0,Not Verified,Fully Paid,debt_consolidation,CA,6.65,1.0,Aug-1985,0.0,10.0,0.0,25641,1,0.22903045901433328,3,0.07115967638757792
8000,8000,36 months,14.26,274.45,C,C5,OWN,33000.0,Not Verified,Fully Paid,other,NY,16.22,0.0,Nov-2000,0.0,5.0,0.0,811,1,0.23511114487957507,3,0.07292330861327967
5000,5000,36 months,11.14,164.02,B,B1,MORTGAGE,67870.0,Not Verified,Fully Paid,debt_consolidation,CA,13.35,0.0,Mar-1997,0.0,12.0,0.0,3768,1,0.1727182298351,3,0.05454364480793217
8400,8400,36 months,11.83,278.33,B,B3,RENT,47000.0,Not Verified,Fully Paid,debt_consolidation,NJ,5.67,0.0,Jul-2003,1.0,16.0,0.0,9033,1,0.19298195212809532,3,0.06058290952250678
6200,6200,36 months,11.14,203.39,B,B1,OWN,24000.0,Not Verified,Charged Off,debt_consolidation,TX,8.9,0.0,Sep-1997,1.0,9.0,0.0,6143,0,-0.2783032258064524,3,-0.10301553527071616
5000,5000,36 months,14.61,172.38,D,D1,OWN,55000.0,Not Verified,Fully Paid,debt_consolidation,NY,2.42,0.0,Nov-1998,0.0,9.0,0.0,2771,1,0.2411952654560401,3,0.07468215314289872
18000,18000,36 months,12.18,599.4,B,B4,RENT,101500.0,Not Verified,Fully Paid,debt_consolidation,CA,9.28,0.0,Oct-1995,0.0,6.0,1.0,10433,1,0.13282477716229435,3,0.04244763033429777
6000,6000,36 months,7.74,187.32,A,A3,MORTGAGE,80000.0,Not Verified,Fully Paid,educational,TX,6.75,0.0,Feb-2000,1.0,6.0,0.0,3855,1,0.08876968829763321,3,0.0287551140626523
15250,15250,36 months,16.7,541.4,E,E2,RENT,28080.0,Not Verified,Charged Off,small_business,NY,13.16,0.0,Nov-2006,2.0,9.0,0.0,29,0,0.8415554098360656,3,0.22573032332169696
10500,10500,36 months,11.83,347.91,B,B3,MORTGAGE,79000.0,Not Verified,Charged Off,home_improvement,CA,4.57,0.0,Sep-1995,0.0,3.0,0.0,258,0,0.04728380952381128,3,0.01551917901872546
8000,8000,36 months,7.74,249.75,A,A3,MORTGAGE,125000.0,Not Verified,Fully Paid,major_purchase,TX,0.74,0.0,May-1990,0.0,6.0,0.0,2917,1,0.0835376808831001,3,0.027104596907273626
5400,5400,36 months,8.94,171.57,A,A5,MORTGAGE,75000.0,Not Verified,Fully Paid,debt_consolidation,IL,10.48,0.0,Mar-1997,1.0,6.0,0.0,45340,1,0.1414398599689628,3,0.04508354908989176
1000,1000,36 months,11.48,32.97,B,B2,MORTGAGE,57600.0,Not Verified,Fully Paid,other,FL,24.46,0.0,Jun-2000,0.0,10.0,1.0,3990,1,0.18692952068400004,3,0.05878629348116671
2500,2500,36 months,14.61,86.19,D,D1,RENT,35000.0,Not Verified,Fully Paid,other,FL,17.25,0.0,Oct-2003,1.0,5.0,0.0,1920,1,0.26640544966516,3,0.08190947341551857
10000,10000,36 months,13.57,339.69,C,C3,RENT,47500.0,Not Verified,Charged Off,debt_consolidation,CA,21.3,0.0,Dec-1994,0.0,9.0,0.0,8751,0,0.07646999999999027,3,0.024866530310952095
14400,14400,36 months,11.14,472.38,B,B1,MORTGAGE,200000.0,Not Verified,Fully Paid,credit_card,CA,9.68,0.0,Jan-1989,3.0,10.0,0.0,29411,1,0.15822791902708322,3,0.050182256805976655
6000,6000,36 months,12.53,200.8,B,B5,RENT,73000.0,Not Verified,Fully Paid,moving,NY,2.91,2.0,Aug-2002,1.0,5.0,0.0,2182,1,0.20375758910941677,3,0.06376658964749748
24250,24250,36 months,12.18,807.53,B,B4,OWN,60000.0,Not Verified,Fully Paid,debt_consolidation,NY,21.9,0.0,May-1986,1.0,15.0,0.0,100842,1,0.029780802084985458,3,0.009829988730284178
15000,15000,36 months,12.87,504.5,C,C1,RENT,48500.0,Not Verified,Fully Paid,debt_consolidation,NY,15.39,0.0,Jul-2001,0.0,10.0,0.0,15122,1,0.19828534610121995,3,0.06215219135001626
15000,15000,36 months,11.14,492.06,B,B1,RENT,59880.0,Verified,Fully Paid,other,NY,0.0,0.0,Jul-1990,1.0,7.0,0.0,0,1,0.1810562143627532,3,0.05703700071080453
8000,8000,36 months,12.53,267.74,B,B5,OWN,60000.0,Not Verified,Fully Paid,debt_consolidation,TX,8.58,0.0,May-1993,0.0,18.0,0.0,7473,1,0.20480677814966253,3,0.06407555776370577
12000,12000,36 months,13.22,405.61,C,C2,RENT,40000.0,Not Verified,Fully Paid,other,CA,1.83,0.0,Jan-2004,1.0,5.0,0.0,2032,1,0.21688466628530834,3,0.06761943939361781
5500,5500,36 months,7.74,171.71,A,A3,RENT,38500.0,Not Verified,Fully Paid,debt_consolidation,IL,8.42,0.0,Oct-2000,1.0,6.0,0.0,5338,1,0.08582234500583641,3,0.027825981348412965
7000,7000,36 months,13.92,238.96,C,C4,OWN,65000.0,Not Verified,Fully Paid,major_purchase,NJ,9.47,0.0,Apr-2004,0.0,4.0,0.0,400,1,0.17256395721605666,3,0.05449740058084007
20000,20000,36 months,14.96,692.9,D,D2,MORTGAGE,120456.0,Verified,Fully Paid,debt_consolidation,NY,21.04,0.0,Oct-1990,2.0,16.0,0.0,93597,1,0.24727749858766535,3,0.0764347163537491
14500,14500,36 months,14.61,499.89,D,D1,MORTGAGE,26000.0,Not Verified,Fully Paid,house,FL,2.63,0.0,Apr-1974,0.0,2.0,0.0,1318,1,0.2054715733032897,3,0.06427123567016735
5000,5000,36 months,7.4,155.3,A,A2,MORTGAGE,74400.0,Not Verified,Fully Paid,other,FL,2.15,0.0,Aug-1995,0.0,8.0,0.0,8334,1,0.11815125755769973,3,0.03792710186016124
11700,11700,36 months,12.87,393.51,C,C1,MORTGAGE,53832.0,Not Verified,Fully Paid,credit_card,NY,24.7,0.0,Oct-1989,2.0,8.0,0.0,9201,1,0.21085233526199132,3,0.06585238475147781
9600,9600,36 months,14.96,332.6,D,D2,MORTGAGE,67350.0,Not Verified,Fully Paid,debt_consolidation,NJ,5.56,1.0,Jun-1996,1.0,10.0,0.0,11028,1,0.11179358231601033,3,0.03595618491993391
8500,8500,36 months,11.83,281.64,B,B3,RENT,59000.0,Not Verified,Fully Paid,debt_consolidation,NY,15.36,0.0,Oct-2003,0.0,8.0,0.0,6444,1,0.12274067308532954,3,0.03934520946253994
5000,5000,36 months,19.47,184.49,F,F5,OWN,30288.0,Not Verified,Charged Off,small_business,TX,2.5,2.0,Oct-1996,2.0,2.0,0.0,2077,0,-0.3810839999999909,3,-0.14779534257319604
5000,5000,36 months,7.74,156.1,A,A3,MORTGAGE,107000.0,Not Verified,Fully Paid,major_purchase,NJ,6.24,0.0,Dec-1994,0.0,12.0,0.0,12174,1,0.11309666876732005,3,0.03636076044262482
